id_transfermarkt,nombre_transfermarkt,posicion_transfermarkt,id_fbref,mejor_nombre_fbref,mejor_score
71559,xabi etxeita,Defensa,bb08bce9,omar alderete,40
600151,florent poulolo,Defensa,26747aa3,guillem cortinas,45
44699,antunes,Defensa,97572117,allan nyom,35
51426,markel bergara,Medio,58afe001,mauro arambarri,48
273152,nemanja maksimovic,Medio,58afe001,mauro arambarri,36
409106,peter etebo,Medio,1ccd3dae,peter federico,72
174344,faycal fajr,Medio,6c811eb7,carles alena,43
138803,francisco portillo,Delantero,1ccd3dae,peter federico,50
227961,jaime mata,Delantero,64e8ed6d,borja mayoral,52
57825,jorge molina,Delantero,fd01216a,john joe,60
336967,christian arco,Portero,81a606fc,churripi,45
7668,alberto cifuentes,Portero,0d890724,angel perez,36
513972,juan flere,Portero,0d890724,angel perez,38
67089,juan cala,Defensa,120ae3b6,julio cabrera,55
247366,marcos mauro,Defensa,335bd531,samu almagro,58
203981,jean-pierre rhyner,Defensa,d919d7f2,antonio cristian glauder garcia,33
38270,sergio sanchez,Defensa,ec1a731e,victor chust,38
419596,saturday erimuya,Defensa,335bd531,samu almagro,43
541063,moises rodriguez,Defensa,5ca20b7a,joseba zaldua,41
282428,luismi quezada,Defensa,5ca20b7a,joseba zaldua,44
682497,jose antonio franco,Defensa,19fdd28f,jose matos,57
388512,marc baro,Defensa,335bd531,samu almagro,48
290533,yann bodiger,Medio,efecd633,fede san emeterio,41
158704,jon ander garrido,Medio,62a583ee,jose antonio,48
225462,jose mari,Medio,62a583ee,jose antonio,67
85365,edu ramos,Medio,379652be,oscar melendo,45
39151,augusto fernandez,Medio,aa677a35,alex fernandez,78
435500,sergio gonzalez,Medio,3f79a1c8,gonzalo escalante,44
541035,javi duarte,Medio,d925b04e,moussa diakite,48
28261,jose manuel jurado,Medio,86a2ba20,rominigue kouame,53
336747,jorge pombo,Medio,19b776e9,ruben sobrino,50
99559,alberto perea,Delantero,3d7e48ce,ivan alejo,52
682500,javi navarro,Delantero,a83d8b0c,javier ontiveros,64
162652,filip malbasic,Delantero,44e07fac,chris ramos,32
254048,david querol,Delantero,a83d8b0c,javier ontiveros,50
597508,sergio perez,Delantero,19b776e9,ruben sobrino,56
402002,mamady diarra,Delantero,2e3995cd,brian ocampo,40
57935,alvaro gimenez,Delantero,e08647d6,carlos fernandez,53
305956,nano mesa,Delantero,3d7e48ce,ivan alejo,42
238471,caye quintana,Delantero,3d7e48ce,ivan alejo,52
399357,manu nieto,Delantero,a83d8b0c,javier ontiveros,46
541044,seth vega,Delantero,3d7e48ce,ivan alejo,42
64350,rene roman,Portero,7427291c,bruno iribarne,50
336733,jero lario,Portero,dabb2827,fernando,44
466788,lluis tarres,Portero,3318286e,luis maximiano,46
258475,nikola maras,Defensa,365113c0,marc pubill,52
75296,radosav petrovic,Defensa,09507ffa,aleksandar radovanovic,47
126647,lucien owona,Defensa,3c16d927,alejandro pozo pozo,46
411294,juan ibiza,Defensa,b7aa8fd8,paco sanz,42
99924,tano bonnin,Defensa,72947847,bruno langa,45
647950,valentine ozornwafor,Defensa,3b399f01,nacho vila,40
406773,ivan martos,Defensa,28e957d7,cesar montes,43
446101,fermin ruiz,Defensa,365113c0,marc pubill,36
72288,jose romera,Defensa,28e957d7,cesar montes,35
635320,javi vertiz,Defensa,3b399f01,nacho vila,38
383372,aristote nkaka,Medio,736c14ec,marcos pena,48
225004,valentin vada,Medio,49d028db,edgar gonzalez,44
246244,sergio aguza,Medio,1e465e70,sergio arribas,69
524742,fran callejon,Medio,ce8039aa,nico ribaudo,40
58018,nano,Medio,ce8039aa,nico ribaudo,38
96630,ante coric,Medio,ce8039aa,nico ribaudo,45
106825,enzo zidane,Medio,ce8039aa,nico ribaudo,43
434660,chema nunez,Medio,49d028db,edgar gonzalez,48
611592,dani albiar,Medio,bfd381b3,iddrisu baba,52
282410,jose carlos lazo,Delantero,eeba07f8,luis javier suarez,47
251883,gaspar panadero,Delantero,36bac79c,marko perovic,50
255506,yanis rahmani,Delantero,cc9256ef,largie ramazani,50
379534,jose corpas,Delantero,1e465e70,sergio arribas,48
268958,juan munoz,Delantero,1fda2b14,marko milovanovic,37
337070,sekou gassama,Delantero,35f6db55,leo baptistao,46
355630,simon moreno,Delantero,1fda2b14,marko milovanovic,48
478416,ruben enri,Delantero,ce8039aa,nico ribaudo,45
495624,nacho diaz,Delantero,ae9a9b2d,rachad fettal,43
34370,diego lopez,Portero,97852360,fernando pacheco,37
412042,adri lopez,Portero,87b498b0,joan garcia,48
238032,andres prieto,Portero,97852360,fernando pacheco,48
64598,bernardo espinosa,Defensa,69cbc8b6,leandro cabrera,50
148666,naldo,Defensa,69cbc8b6,leandro cabrera,40
262391,lluis lopez,Defensa,23cbf863,carlos romero,42
503851,roman tugarinov,Defensa,a3e4bf46,brian olivan,44
67090,didac vila,Defensa,bf25cb29,naci unuvar,48
412542,ricard pujol,Defensa,139560df,omar el hilali,38
495601,victor gomez,Defensa,bc6f5f06,sergi gomez,62
102744,sebastien corchia,Defensa,69cbc8b6,leandro cabrera,44
72310,javi lopez,Defensa,23cbf863,carlos romero,35
423166,pipa,Defensa,bf25cb29,naci unuvar,27
71571,ander iturraspe,Medio,ee45d138,jose gragera,44
44065,esteban granero,Medio,ee45d138,jose gragera,44
63290,victor sanchez,Medio,405f267a,salvi,42
628496,dani villahermosa,Medio,335039a2,pere milla,44
448344,oscar melendo,Medio,ea610f00,pol lozano,43
570421,nico melamed,Medio,ea610f00,pol lozano,36
376211,matias vargas,Delantero,335039a2,pere milla,43
449844,mohamed ezzarfani,Delantero,0545a08e,walid cheddira,39
140436,lei wu,Delantero,0545a08e,walid cheddira,40
353959,kevin soni,Delantero,2683eda7,javi puado,40
599231,ferran jutgla,Delantero,0545a08e,walid cheddira,37
251892,juan soriano,Portero,5512b1a9,juan soriano,100
610408,andre grandi,Portero,5512b1a9,juan soriano,50
497225,pablo lombo,Portero,b6297cb0,alvaro abajas,42
52403,dimitrios siovas,Defensa,f35430a4,matija nastasic,45
358143,chidozie awaziem,Defensa,f28876e5,aritz arambarri,39
156808,unai bustinza,Defensa,f35430a4,matija nastasic,50
131708,kenneth omeruo,Defensa,7d704e92,jackson porozo,43
203617,rodri tarin,Defensa,9b6d9b53,valentin rosier,54
727136,ivi lopez,Defensa,dfbd5cb9,lalo aguilar,38
189453,jonathan silva,Defensa,f35430a4,matija nastasic,48
245048,vasyl kravets,Defensa,9b6d9b53,valentin rosier,43
523968,mario del campo,Defensa,9a76c2e9,javi hernandez,41
335245,marc navarro,Defensa,f35430a4,matija nastasic,44
113045,ruben perez,Medio,2a8c9f98,roberto lopez,58
205503,ibrahim amadou,Medio,686bab8c,naim garcia,48
593480,aymane mourid,Medio,8696bc90,munir el haddadi,41
202984,roque mesa,Medio,19709006,oscar rodriguez arnaiz,44
150948,recio,Medio,b85a5126,diego,40
156814,javi eraso,Medio,34269bdf,renato tapia,55
425544,ivan amores,Medio,4d9f02df,carlos guirao,50
284884,oscar rodriguez,Medio,19709006,oscar rodriguez arnaiz,100
217728,alexander szymanowski,Delantero,ba115a40,sebastien haller,49
614195,dani plomer,Delantero,ea6a7ab4,dani raba,62
137704,miguel angel guerrero,Delantero,6763373d,miguel,100
263183,roger assale,Delantero,19709006,oscar rodriguez arnaiz,47
192736,sabin merino,Delantero,ba115a40,sebastien haller,50
789328,manu garrido,Delantero,757a3431,adria altimira,46
221624,zack steffen,Portero,c1242d4e,stefan ortega,40
176553,aymeric laporte,Defensa,c066d1a5,issa kabore,46
466794,eric garcia,Defensa,b57e066e,rico lewis,48
609883,luke mbete,Defensa,eaeca114,nathan ake,40
203853,oleksandr zinchenko,Defensa,b57e066e,rico lewis,48
157495,benjamin mendy,Defensa,89ac64a6,manuel akanji,44
182712,joao cancelo,Defensa,5ad50391,josko gvardiol,46
395239,claudio gomes,Medio,5eecec3d,john stones,42
433183,tommy doyle,Medio,fffea3e5,jeremy doku,45
134425,raheem sterling,Delantero,1f44ac21,erling haaland,41
171424,riyad mahrez,Delantero,e6af02e0,matheus nunes,40
225452,patrick roberts,Delantero,e6af02e0,matheus nunes,36
363205,gabriel jesus,Delantero,b0b4fd3e,jack grealish,46
26399,sergio aguero,Delantero,3eb22ec9,bernardo silva,44
610849,liam delap,Delantero,b0b4fd3e,jack grealish,43
59377,david de gea,Portero,e9c0c1b2,andre onana,43
192611,joel pereira,Portero,e9c0c1b2,andre onana,26
495033,nathan bishop,Portero,a6de6361,tom heaton,35
13460,lee grant,Portero,a6de6361,tom heaton,32
342046,axel tuanzebe,Defensa,6b6c793c,tyrell malacia,37
117996,phil jones,Defensa,f5deef4c,victor lindelof,32
640245,will fish,Defensa,9dc96f10,amad diallo,40
507700,brandon williams,Defensa,9dc96f10,amad diallo,44
477758,aaron wan-bissaka,Defensa,7b47100c,harry amass,43
315131,timothy fosu-mensah,Defensa,f8fcd2a5,jonny evans,40
122153,paul pogba,Medio,c9817014,manuel ugarte ribeiro,45
288255,donny van de beek,Medio,507c7bdf,bruno fernandes,38
191614,fred,Medio,507c7bdf,bruno fernandes,32
433991,ethan galbraith,Medio,c9817014,manuel ugarte ribeiro,39
141660,jesse lingard,Medio,4d224fe8,casemiro,38
44068,juan mata,Medio,9674002f,mason mount,50
607224,hannibal,Medio,c9817014,manuel ugarte ribeiro,34
532826,mason greenwood,Delantero,9674002f,mason mount,62
640026,shola shoretire,Delantero,028e70b9,joshua zirkzee,48
182877,anthony martial,Delantero,99127249,antony,57
62121,odion ighalo,Delantero,9dc96f10,amad diallo,43
71271,adrian,Portero,7a2e46a8,alisson,46
540630,jakub ojrzynski,Portero,12bb4d6a,vitezslav jaros,33
494284,liam hughes,Portero,fd08a24b,harvey davies,33
361260,ozan kabak,Defensa,bbd67769,conor bradley,43
82105,joel matip,Defensa,4125cb98,jarell quansah,42
371814,nat phillips,Defensa,f315ca93,kostas tsimikas,37
503679,rhys williams,Defensa,f315ca93,kostas tsimikas,43
257097,ben davies,Defensa,4125cb98,jarell quansah,33
541231,sepp van den berg,Defensa,bbd67769,conor bradley,40
696324,billy koumetio,Defensa,bbd67769,conor bradley,44
225693,fabinho,Medio,b8e740fb,ryan gravenberch,26
222813,marko grujic,Medio,b8e740fb,ryan gravenberch,36
302215,naby keita,Medio,83d074ff,alexis mac allister,34
49499,georginio wijnaldum,Medio,c149016b,wataru endo,47
60444,thiago alcantara,Medio,83d074ff,alexis mac allister,40
143424,alex oxlade-chamberlain,Medio,83d074ff,alexis mac allister,48
565822,harvey elliott,Medio,83d074ff,alexis mac allister,42
565420,jake cain,Medio,4fb9c88f,curtis jones,48
86792,xherdan shaqiri,Medio,b8e740fb,ryan gravenberch,39
344015,ben woodburn,Medio,c149016b,wataru endo,43
470606,leighton clarkson,Medio,4fb9c88f,curtis jones,41
200512,sadio mane,Delantero,e342ad68,mohamed salah,52
236510,sheyi ojo,Delantero,b9e1436c,harvey elliott,43
131789,roberto firmino,Delantero,178ae8f8,diogo jota,40
148368,divock origi,Delantero,178ae8f8,diogo jota,45
442531,edouard mendy,Portero,6a713852,robert sanchez,30
192279,kepa arrizabalaga,Portero,6a713852,robert sanchez,26
128898,jamal blackman,Portero,0d85a4e8,marcus bettinelli,32
342050,nathan baxter,Portero,6a713852,robert sanchez,44
19948,willy caballero,Portero,0d85a4e8,marcus bettinelli,31
526258,karlo ziger,Portero,6a713852,robert sanchez,32
157509,kurt zouma,Defensa,d56b9520,malo gusto,50
316551,jake clarke-salter,Defensa,1daec722,marc cucurella,44
112515,marcos alonso,Defensa,d56b9520,malo gusto,52
225083,n'golo kante,Medio,dc7f8a28,cole palmer,43
102017,jorginho,Medio,8aafd64f,joao felix,33
131978,ross barkley,Medio,16264a81,moises caicedo,46
488362,conor gallagher,Medio,dc7f8a28,cole palmer,54
587003,lewis bate,Medio,fc8fcbd1,renato veiga,45
433181,tino anjorin,Medio,5ff4ab71,enzo fernandez,38
177862,charly musonda jr.,Delantero,7c56da38,christopher nkunku,40
217111,hakim ziyech,Delantero,9c36ed83,nicolas jackson,37
309400,kai havertz,Delantero,049a888d,mykhailo mudryk,38
179184,michy batshuayi,Delantero,d3d774cc,marc guiu,42
82442,olivier giroud,Delantero,d3d774cc,marc guiu,43
486144,jakub stolarczyk,Portero,d3ce0e89,danny ward,31
425026,josh knight,Defensa,fb614c44,james justin,35
395797,sam hughes,Defensa,fc027d02,luke thomas,38
583258,shane flynn,Defensa,7be10897,benjamin nelson,38
530732,vontae daley-campbell,Defensa,2928dca2,conor coady,44
511813,sidnei tavares,Medio,6b47c5db,wilfred ndidi,44
461882,khanya leshabela,Medio,ae59b359,boubakary soumare,42
610653,ethan fitzhugh,Medio,2f7acede,harry winks,32
427691,thanawat suengchitthawon,Medio,7d2d3329,hamza choudhury,36
670987,tawanda maswanhise,Delantero,45963054,jamie vardy,41
341647,cengiz under,Delantero,468a7a91,facundo buonanotte,33
431422,nathan trott,Portero,2f965a72,alphonse areola,44
121477,craig dawson,Defensa,8b3ab7ad,edson alvarez,48
542690,frederik alves,Defensa,8b3ab7ad,edson alvarez,52
610706,jamal baptiste,Defensa,cd4b2c5f,kaelan casey,46
502065,aji alese,Defensa,4f974391,aaron cresswell,42
504386,emmanuel longelo,Defensa,e0bc6fdc,emerson palmieri,38
559130,harrison ashby,Defensa,cd4b2c5f,kaelan casey,46
655880,mipo odubeko,Delantero,79c84d1c,jarrod bowen,33
40204,joe hart,Portero,5e253986,brandon austin,36
171679,matt doherty,Defensa,3478fa17,malachi hardy,48
392772,marcel lavinier,Defensa,3478fa17,malachi hardy,43
167799,pierre-emile højbjerg,Medio,feb5d972,pape matar sarr,40
504051,jamie bowden,Medio,49fe9070,timo werner,43
581683,nile john,Medio,df3cda47,dejan kulusevski,40
530807,dilan markanday,Delantero,e77dc3b2,dominic solanke,40
670883,dane scarlett,Delantero,92df535b,will lankshear,44
328784,robin koch,Defensa,8d62d31a,joe rodon,53
597659,charlie cresswell,Defensa,4b803b3c,maximilian wober,36
559801,niall huggins,Defensa,24f59bb2,junior firpo,32
531957,cody drameh,Defensa,3b9bf650,james debayo,52
734375,jack jenkins,Medio,1d36d6b6,ao tanaka,38
532178,sam greenwood,Medio,1fc4f3d1,ilia gruev,43
474701,crysencio summerville,Delantero,30b33655,samuel chambers,44
48870,jonas lossl,Portero,4806ec67,jordan pickford,38
574448,harry tyrer,Portero,7b4de647,asmir begovic,33
605757,zan luk leban,Portero,4806ec67,jordan pickford,29
343475,ben godfrey,Defensa,25f2ef01,jake o'brien,43
220755,matthew pennington,Defensa,230f0471,nathan patterson,47
511552,ryan astley,Defensa,be927d03,ashley young,70
655986,reece welch,Defensa,c5b7c315,michael keane,42
746554,thierry small,Defensa,c1949191,jarrad branthwaite,45
258883,jonjoe kenny,Defensa,6fba4dba,roman dixon,35
504507,kyle john,Defensa,25f2ef01,jake o'brien,38
182894,jean-philippe gbamin,Medio,4e015693,james garner,44
399369,beni baningime,Medio,72c812f3,idrissa gana gueye,38
314210,tom davies,Medio,b2010f35,callum bates,45
50362,fabian delph,Medio,fc15fb84,dwight mcneil,32
663225,tyler onyango,Medio,5c2595e2,jenson metcalfe,43
612749,isaac price,Medio,a572e291,orel mangala,43
90466,gylfi sigurdsson,Medio,72c812f3,idrissa gana gueye,41
344009,nathan broadhead,Delantero,d0042ab9,mason holgate,41
33713,theo walcott,Delantero,aa849a12,jack harrison,40
364135,moise kean,Delantero,5ed97752,iliman ndiaye,43
45671,cenk tosun,Delantero,ed5c0319,beto,43
511550,ellis simms,Delantero,37dc1a48,jesper lindstrøm,38
46405,lovre kalinic,Portero,5600c774,joe gauci,45
110867,jed steer,Portero,7956236f,emiliano martinez,31
501156,akos onodi,Portero,e7ee38c3,robin olsen,48
233124,kortney hause,Defensa,532e1e4f,pau torres,52
193469,bjorn engels,Defensa,a42f6058,sil swinkels,42
530223,mungo bridge,Defensa,bca5c4a7,lamare bogarde,46
503750,dominic revan,Defensa,8397a50c,tyrone mings,48
67416,neil taylor,Defensa,8397a50c,tyrone mings,43
670846,ben chrisene,Defensa,cab9634e,ian maatsen,43
354352,frederic guilbert,Defensa,bca5c4a7,lamare bogarde,39
66333,ahmed el mohamady,Defensa,bca5c4a7,lamare bogarde,45
626888,kaine kesler-hayden,Defensa,1b84dbe1,lucas digne,40
741700,frankie ealing,Defensa,8397a50c,tyrone mings,54
698097,hayden lindley,Medio,19f4d211,jaden philogene bidace,44
814522,taylor-jay hart,Medio,56f7a928,youri tielemans,40
447661,douglas luiz,Medio,56f7a928,youri tielemans,44
61653,conor hourihane,Medio,1544f145,jacob ramsey,44
44794,henri lansbury,Medio,56f7a928,youri tielemans,48
659459,carney chukwuemeka,Medio,cc77354e,boubacar kamara,42
486100,jake walker,Medio,3a233281,leon bailey,45
459322,callum rowe,Medio,3a24769f,ross barkley,43
575210,harrison sohna,Medio,828657ff,amadou onana,46
698637,arjan raikhy,Medio,1544f145,jacob ramsey,50
654177,mamadou sylla,Medio,828657ff,amadou onana,64
731738,teddy rowe,Medio,1544f145,jacob ramsey,36
234189,mahmoud trezeguet,Delantero,2e5915f1,morgan rogers,40
581670,louie barry,Delantero,3a233281,leon bailey,55
131996,bertrand traore,Delantero,2e5915f1,morgan rogers,50
183720,anwar el ghazi,Delantero,66b76d44,emi buendia,40
176591,jota peleteiro,Delantero,3a233281,leon bailey,40
182201,ally samatta,Delantero,aed3a70f,ollie watkins,40
654173,brad young,Delantero,414184f7,jhon duran,50
530222,michael tait,Delantero,aed3a70f,ollie watkins,40
226049,freddie woodman,Portero,03df04ff,odisseas vlachodimos,40
142389,mark gillespie,Portero,03df04ff,odisseas vlachodimos,29
532824,dan langley,Portero,3a949a25,martin dubravka,38
183318,jamaal lascelles,Defensa,da011f18,lewis hall,46
98240,ciaran clark,Defensa,c8aa95da,fabian schar,58
170321,paul dummett,Defensa,e514ab62,matt targett,42
255916,deandre yedlin,Defensa,b2d31e83,dan burn,36
206225,isaac hayden,Medio,82518f62,bruno guimaraes,37
256773,dan barlaser,Medio,a2b105e0,sean longstaff,46
71292,jonjo shelvey,Medio,a2b105e0,sean longstaff,37
148262,jeff hendrick,Medio,a3b03921,joe willock,33
484387,matty longstaff,Medio,a2b105e0,sean longstaff,78
567576,elliot anderson,Medio,0db169ae,sandro tonali,57
92469,matt ritchie,Medio,e514ab62,matt targett,58
51540,henri saivet,Medio,2c6835e5,lewis miley,43
272642,allan saint-maximin,Delantero,8e92be30,alexander isak,48
186997,christian atsu,Delantero,c596fcb0,callum wilson,44
196522,dwight gayle,Delantero,862a1c15,miguel almiron,31
48066,andy carroll,Delantero,2bd83368,anthony gordon,46
128899,jack butland,Portero,9e5708be,sam johnstone,32
45494,wayne hennessey,Portero,9e5708be,sam johnstone,43
52191,stephen henderson,Portero,e5a76dfe,dean henderson,78
47713,mamadou sakho,Defensa,5515376c,trevoh chalobah,36
507254,nathan ferguson,Defensa,9b5ce51a,jefferson lerma,53
61592,james tomkins,Defensa,e34fc66d,joachim andersen,41
62688,scott dann,Defensa,778ef829,daniel munoz,45
27511,gary cahill,Defensa,d0706b27,marc guehi,48
327755,jaroslaw jach,Defensa,0a3d6d2b,chris richards,44
611650,sam woods,Defensa,49375cdd,kaden rodney,38
183284,ryan inniss,Defensa,0a3d6d2b,chris richards,40
52119,patrick van aanholt,Defensa,5cbd1eb0,tyrick mitchell,47
503241,reece hannam,Defensa,5515376c,trevoh chalobah,44
78959,martin kelly,Defensa,8a7ff278,joel ward,48
74300,luka milivojevic,Medio,5cbd1eb0,tyrick mitchell,32
241481,jairo riedewald,Medio,8a7ff278,joel ward,50
66934,cheikhou kouyate,Medio,ce4f40c7,cheick doucoure,65
45333,james mccarthy,Medio,4b542852,adam wharton,46
41416,james mcarthur,Medio,4b542852,adam wharton,46
406633,nya kirby,Medio,a53649b7,eddie nketiah,36
146164,max meyer,Medio,da052c14,jordan ayew,40
145988,wilfried zaha,Delantero,6baa90d0,zachariah marsh,43
703470,brandon pierrick,Delantero,50e6dc35,jean-philippe mateta,33
61842,andros townsend,Delantero,0562b7f1,odsonne edouard,47
586834,jesurun rak-sakyi,Delantero,50e6dc35,jean-philippe mateta,38
50201,christian benteke,Delantero,a53649b7,eddie nketiah,47
95435,connor wickham,Delantero,6baa90d0,zachariah marsh,34
341043,harry lewis,Portero,466fb2c5,aaron ramsdale,40
465294,allan tchaptchet,Defensa,6adbc307,jack stephens,41
40611,ryan bertrand,Defensa,d56543a0,ryan fraser,58
226968,sam mcqueen,Defensa,007414dd,samuel edozie,50
421424,jake vokins,Defensa,6adbc307,jack stephens,50
406008,yan valery,Defensa,d56543a0,ryan fraser,67
530879,kayne ramsay,Defensa,9eedf0e0,samuel amo-ameyaw,48
413032,ibrahima diallo,Medio,5e105217,william smallbone,50
170934,mario lemina,Medio,4abac767,carlos alcaraz,46
130765,stuart armstrong,Medio,68c720b5,adam armstrong,78
507472,alexandre jankewitz,Medio,ef491564,mateus fernandes,46
807318,ryan finnigan,Medio,ef491564,mateus fernandes,41
703577,kgaogelo chauke,Medio,4abac767,carlos alcaraz,41
